date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-07-20 01:00:00,16.7,74.74,0.0,77.5,0.0,0.0,0.0
2018-07-20 02:00:00,16.15,76.16,0.0,45.0,0.0,0.0,0.0
2018-07-20 03:00:00,15.6,77.58,0.0,12.5,0.0,0.0,0.0
2018-07-20 04:00:00,15.0,80.63,0.0,98.75,0.0,0.0,0.0
2018-07-20 05:00:00,14.3,85.05,0.0,185.0,1.0,10.0,1.5
2018-07-20 06:00:00,16.7,80.33,1.5,340.0,71.0,369.0,28.5
2018-07-20 07:00:00,18.9,75.11,0.0,18.0,236.0,646.0,53.0
2018-07-20 08:00:00,20.0,68.07,1.05,0.0,424.0,779.5,68.0
2018-07-20 09:00:00,23.3,55.49,2.6,55.0,604.0,852.0,78.5
2018-07-20 10:00:00,25.6,48.35,2.1,170.0,759.5,895.0,87.0
2018-07-20 11:00:00,26.15,46.83,1.05,170.0,876.5,920.5,92.5
2018-07-20 12:00:00,28.9,37.08,3.1,160.0,945.5,932.5,96.5
2018-07-20 13:00:00,29.4,32.21,2.6,180.0,959.0,933.5,97.0
2018-07-20 14:00:00,30.0,31.13,3.35,180.0,919.0,929.0,92.5
2018-07-20 15:00:00,30.6,29.08,2.1,160.0,826.0,906.0,91.0
2018-07-20 16:00:00,30.6,32.33,4.6,190.0,687.5,864.5,87.0
2018-07-20 17:00:00,30.0,34.18,5.4,180.0,517.0,798.0,80.5
2018-07-20 18:00:00,29.4,37.23,4.1,180.0,329.5,686.5,69.0
2018-07-20 19:00:00,27.8,40.85,4.1,180.0,149.0,488.5,48.5
2018-07-20 20:00:00,27.25,43.08,3.85,175.0,20.5,124.0,12.5
2018-07-20 21:00:00,25.6,48.35,2.6,160.0,0.0,0.0,0.0
2018-07-20 22:00:00,24.4,53.65,4.1,160.0,0.0,0.0,0.0
2018-07-20 23:00:00,23.6,56.36,3.85,160.0,0.0,0.0,0.0
2018-07-21 00:00:00,22.2,57.05,3.6,160.0,0.0,0.0,0.0
2018-07-21 01:00:00,21.1,56.77,3.1,160.0,0.0,0.0,0.0
2018-07-21 02:00:00,20.85,57.66,3.1,160.0,0.0,0.0,0.0
2018-07-21 03:00:00,19.4,63.07,1.5,150.0,0.0,0.0,0.0
2018-07-21 04:00:00,18.3,67.56,1.5,130.0,0.0,0.0,0.0
2018-07-21 05:00:00,18.05,68.63,1.5,130.0,1.0,7.5,1.0
2018-07-21 06:00:00,19.4,67.78,0.0,20.0,42.0,70.5,33.5
2018-07-21 07:00:00,21.1,63.45,1.5,130.0,178.0,323.0,87.5
2018-07-21 08:00:00,21.65,62.36,2.05,103.75,324.5,379.0,155.0
2018-07-21 09:00:00,23.3,57.32,1.5,170.0,418.5,273.0,251.5
2018-07-21 10:00:00,25.6,46.5,4.1,160.0,628.0,498.0,250.5
2018-07-21 11:00:00,25.3,46.57,3.85,155.0,883.0,923.0,98.5
2018-07-21 12:00:00,26.7,39.22,2.6,144.62,899.5,770.0,199.5
2018-07-21 13:00:00,27.2,35.4,4.6,140.0,977.0,958.5,93.0
2018-07-21 14:00:00,27.75,34.3,3.85,135.0,937.0,954.5,89.5
2018-07-21 15:00:00,28.9,29.59,5.1,170.0,760.0,685.5,199.5
2018-07-21 16:00:00,28.3,28.44,4.6,140.0,595.5,562.0,208.5
2018-07-21 17:00:00,28.05,29.99,4.6,160.0,492.0,702.0,107.0
2018-07-21 18:00:00,26.7,37.69,4.6,130.0,287.5,492.0,101.5
2018-07-21 19:00:00,25.0,43.38,2.6,140.0,64.0,35.0,56.0
2018-07-21 20:00:00,24.45,44.86,2.35,130.0,9.5,30.5,8.0
2018-07-21 21:00:00,23.3,51.65,3.1,130.0,0.0,0.0,0.0
2018-07-21 22:00:00,22.2,55.21,2.1,80.0,0.0,0.0,0.0
2018-07-21 23:00:00,21.95,57.01,2.6,65.0,0.0,0.0,0.0
2018-07-22 00:00:00,21.7,58.81,3.1,50.0,0.0,0.0,0.0
2018-07-22 01:00:00,21.7,54.72,3.1,50.0,0.0,0.0,0.0
2018-07-22 02:00:00,20.85,61.31,2.3,35.0,0.0,0.0,0.0
2018-07-22 03:00:00,18.3,77.99,1.5,40.0,0.0,0.0,0.0
2018-07-22 04:00:00,18.05,83.66,1.05,30.0,0.0,0.0,0.0
2018-07-22 05:00:00,17.8,83.66,3.27,33.33,0.0,0.0,0.0
2018-07-22 06:00:00,18.3,87.0,3.6,35.0,15.0,0.0,15.0
2018-07-22 07:00:00,19.1,84.38,3.43,36.67,48.5,0.0,48.5
2018-07-22 08:00:00,19.7,84.15,1.27,40.0,97.0,6.0,94.5
2018-07-22 09:00:00,20.6,83.98,3.1,10.0,131.0,1.0,130.0
2018-07-22 10:00:00,23.9,75.93,5.7,120.0,140.5,2.5,138.5
2018-07-22 11:00:00,25.4,71.26,5.03,120.0,313.0,68.0,256.5
2018-07-22 12:00:00,27.5,64.28,6.2,165.0,229.5,23.0,208.5
2018-07-22 13:00:00,27.2,71.93,4.6,160.0,260.5,39.5,224.5
2018-07-22 14:00:00,28.05,65.31,6.4,170.0,619.5,266.0,385.0
2018-07-22 15:00:00,30.0,55.07,6.2,180.0,701.5,545.5,260.0
2018-07-22 16:00:00,30.0,53.05,5.1,180.0,642.0,738.0,131.0
2018-07-22 17:00:00,29.7,53.99,5.4,165.0,427.5,489.0,157.0
2018-07-22 18:00:00,29.4,53.23,4.1,150.0,200.0,250.5,108.5
2018-07-22 19:00:00,28.3,56.74,4.6,150.0,132.0,351.0,60.0
2018-07-22 20:00:00,27.5,59.52,4.35,140.0,17.0,60.5,13.5
2018-07-22 21:00:00,26.1,64.55,3.6,110.0,0.0,0.0,0.0
2018-07-22 22:00:00,25.8,66.49,2.1,115.0,0.0,0.0,0.0
2018-07-22 23:00:00,24.27,75.65,1.57,115.0,0.0,0.0,0.0
2018-07-23 00:00:00,23.3,87.46,0.0,100.0,0.0,0.0,0.0
2018-07-23 01:00:00,23.3,87.46,0.0,221.0,0.0,0.0,0.0
2018-07-23 02:00:00,23.3,87.46,0.0,47.0,0.0,0.0,0.0
2018-07-23 03:00:00,23.3,87.46,2.1,145.0,0.0,0.0,0.0
2018-07-23 04:00:00,23.3,87.46,2.1,110.0,0.0,0.0,0.0
2018-07-23 05:00:00,23.6,85.9,2.1,115.0,0.0,0.0,0.0
2018-07-23 06:00:00,24.4,84.92,0.0,92.0,10.0,0.5,10.0
2018-07-23 07:00:00,25.0,84.47,1.5,360.0,29.5,0.5,29.5
2018-07-23 08:00:00,25.55,81.8,1.8,220.0,45.5,0.5,45.5
2018-07-23 09:00:00,26.1,79.13,2.6,100.0,70.0,0.0,70.0
2018-07-23 10:00:00,25.57,84.53,2.27,93.33,85.0,0.0,85.0
2018-07-23 11:00:00,25.14,85.83,2.67,160.0,140.5,3.5,137.5
2018-07-23 12:00:00,26.07,82.07,4.1,160.0,421.0,93.0,337.0
2018-07-23 13:00:00,27.2,69.55,6.95,170.0,519.5,176.0,358.0
2018-07-23 14:00:00,28.85,66.42,5.4,175.0,614.5,251.0,392.0
2018-07-23 15:00:00,25.0,84.47,4.27,163.33,387.5,72.0,329.0
2018-07-23 16:00:00,26.1,82.07,3.1,160.0,164.0,14.5,154.5
2018-07-23 17:00:00,26.1,82.07,2.85,155.0,209.5,108.0,146.5
2018-07-23 18:00:00,25.6,79.06,4.1,160.0,99.0,68.0,76.5
2018-07-23 19:00:00,25.6,81.51,1.5,150.0,72.0,70.5,57.0
2018-07-23 20:00:00,25.6,78.85,2.3,150.0,6.5,5.5,6.5
2018-07-23 21:00:00,25.0,78.97,2.1,143.08,0.0,0.0,0.0
2018-07-23 22:00:00,25.0,76.58,3.1,150.0,0.0,0.0,0.0
2018-07-23 23:00:00,25.0,75.18,3.1,150.0,0.0,0.0,0.0
2018-07-24 00:00:00,24.4,76.48,3.1,150.0,0.0,0.0,0.0
2018-07-24 01:00:00,25.0,73.79,3.1,150.0,0.0,0.0,0.0
2018-07-24 02:00:00,24.7,75.14,3.35,140.0,0.0,0.0,0.0
2018-07-24 03:00:00,24.4,73.69,3.1,150.0,0.0,0.0,0.0
2018-07-24 04:00:00,24.4,73.69,3.1,150.0,0.0,0.0,0.0
2018-07-24 05:00:00,24.15,74.81,2.85,145.0,0.0,0.0,0.0
2018-07-24 06:00:00,24.4,73.69,3.6,160.0,8.5,3.0,8.5
2018-07-24 07:00:00,26.1,69.12,5.7,160.0,48.0,2.5,47.0
2018-07-24 08:00:00,26.4,67.92,5.7,160.0,116.0,17.0,109.0
2018-07-24 09:00:00,27.2,62.42,5.7,170.0,156.5,4.0,153.5
2018-07-24 10:00:00,29.4,54.92,9.3,170.0,345.0,73.5,288.5
2018-07-24 11:00:00,29.7,53.17,8.25,160.0,545.5,173.5,398.5
2018-07-24 12:00:00,30.6,49.69,5.7,150.0,642.5,225.0,439.0
2018-07-24 13:00:00,31.7,46.67,7.2,170.0,633.5,199.5,450.5
2018-07-24 14:00:00,31.15,48.18,7.7,165.0,605.0,208.5,421.0
2018-07-24 15:00:00,31.7,46.67,9.3,170.0,584.0,355.0,300.0
2018-07-24 16:00:00,30.6,49.69,8.8,170.0,548.5,548.0,173.5
2018-07-24 17:00:00,30.6,48.77,8.0,175.0,454.5,645.5,110.5
2018-07-24 18:00:00,29.4,51.27,6.7,170.0,305.5,627.0,71.5
2018-07-24 19:00:00,28.3,54.64,4.1,170.0,110.0,258.0,57.5
2018-07-24 20:00:00,27.75,57.57,3.85,165.0,13.0,34.5,11.0
2018-07-24 21:00:00,26.7,64.28,4.1,160.0,0.0,0.0,0.0
2018-07-24 22:00:00,26.1,66.6,6.2,150.0,0.0,0.0,0.0
2018-07-24 23:00:00,25.55,68.84,4.65,150.0,0.0,0.0,0.0
2018-07-25 00:00:00,25.0,71.09,3.35,150.0,0.0,0.0,0.0
2018-07-25 01:00:00,24.7,76.48,3.6,145.0,0.0,0.0,0.0
2018-07-25 02:00:00,24.4,76.48,3.6,150.0,0.0,0.0,0.0
2018-07-25 03:00:00,24.4,73.69,2.6,150.0,0.0,0.0,0.0
2018-07-25 04:00:00,24.4,76.48,2.35,150.0,0.0,0.0,0.0
2018-07-25 05:00:00,24.4,75.09,3.1,153.33,0.0,0.0,0.0
2018-07-25 06:00:00,25.0,73.79,3.35,150.0,14.0,15.0,13.5
2018-07-25 07:00:00,25.8,71.2,3.85,150.0,84.5,41.0,71.5
2018-07-25 08:00:00,26.13,70.22,4.27,156.67,81.5,22.0,72.5
2018-07-25 09:00:00,25.6,76.2,6.7,160.0,96.5,2.5,95.0
2018-07-25 10:00:00,25.0,76.58,6.33,163.33,132.0,1.5,131.0
2018-07-25 11:00:00,25.55,74.16,5.1,170.0,226.5,9.5,218.5
2018-07-25 12:00:00,26.1,71.74,8.8,170.0,237.0,11.0,227.0
2018-07-25 13:00:00,26.3,73.98,6.2,166.67,205.0,7.5,198.5
2018-07-25 14:00:00,26.87,70.46,6.03,173.33,240.5,14.0,228.5
2018-07-25 15:00:00,25.3,79.06,6.2,195.0,381.0,75.0,320.0
2018-07-25 16:00:00,25.0,84.53,5.8,170.0,282.5,43.0,253.5
2018-07-25 17:00:00,25.6,83.02,6.45,165.0,304.0,143.0,225.5
2018-07-25 18:00:00,25.0,81.93,5.1,170.0,114.0,6.5,111.5
2018-07-25 19:00:00,25.0,81.93,3.1,180.0,38.0,0.0,38.0
2018-07-25 20:00:00,24.85,83.43,3.6,175.0,5.0,0.0,5.0
2018-07-25 21:00:00,24.4,84.92,5.1,180.0,0.0,0.0,0.0
2018-07-25 22:00:00,23.93,87.51,4.1,180.0,0.0,0.0,0.0
2018-07-25 23:00:00,23.5,89.12,4.27,180.0,0.0,0.0,0.0
2018-07-26 00:00:00,22.8,87.41,4.1,170.0,0.0,0.0,0.0
2018-07-26 01:00:00,22.2,87.36,2.6,150.0,0.0,0.0,0.0
2018-07-26 02:00:00,21.95,88.71,2.6,175.0,0.0,0.0,0.0
2018-07-26 03:00:00,21.7,90.06,2.1,180.0,0.0,0.0,0.0
2018-07-26 04:00:00,21.7,90.06,1.5,195.0,0.0,0.0,0.0
2018-07-26 05:00:00,21.7,90.06,1.5,183.33,0.0,0.0,0.0
2018-07-26 06:00:00,22.2,87.36,1.5,190.0,5.0,0.0,5.0
2018-07-26 07:00:00,22.2,90.66,1.8,190.0,26.0,0.0,26.0
2018-07-26 08:00:00,22.6,89.03,2.6,183.33,111.5,7.0,108.0
2018-07-26 09:00:00,23.6,81.79,2.6,205.0,235.0,35.0,214.5
2018-07-26 10:00:00,24.27,78.81,4.97,256.67,158.5,3.5,156.0
2018-07-26 11:00:00,22.77,76.16,5.47,300.0,293.5,24.0,272.5
2018-07-26 12:00:00,25.0,68.91,0.0,266.15,415.5,53.0,368.0
2018-07-26 13:00:00,26.7,66.72,0.0,281.67,678.0,282.0,420.5
2018-07-26 14:00:00,27.8,57.21,1.3,280.0,807.0,655.0,232.0
2018-07-26 15:00:00,29.4,49.68,4.6,270.0,727.5,660.0,201.0
2018-07-26 16:00:00,29.4,46.34,4.6,270.0,660.0,823.0,96.5
2018-07-26 17:00:00,29.4,46.34,4.6,275.0,493.0,753.5,89.0
2018-07-26 18:00:00,28.3,50.98,3.1,300.0,309.5,638.0,75.0
2018-07-26 19:00:00,27.2,54.37,0.0,281.25,132.5,427.5,50.0
2018-07-26 20:00:00,25.8,60.51,0.0,140.62,14.0,75.5,10.0
2018-07-26 21:00:00,24.4,68.79,0.0,0.0,0.0,0.0,0.0
2018-07-26 22:00:00,23.3,76.31,0.0,42.5,0.0,0.0,0.0
2018-07-26 23:00:00,23.05,77.48,0.0,85.0,0.0,0.0,0.0
2018-07-27 00:00:00,22.2,81.58,0.0,127.5,0.0,0.0,0.0
2018-07-27 01:00:00,22.8,81.15,3.6,170.0,0.0,0.0,0.0
2018-07-27 02:00:00,22.8,82.69,2.85,170.0,0.0,0.0,0.0
2018-07-27 03:00:00,22.2,84.16,2.6,160.0,0.0,0.0,0.0
2018-07-27 04:00:00,22.2,81.58,2.1,160.0,0.0,0.0,0.0
2018-07-27 05:00:00,22.2,81.58,2.1,170.0,0.0,0.0,0.0
2018-07-27 06:00:00,22.2,84.16,2.6,180.0,38.0,78.5,29.0
2018-07-27 07:00:00,23.3,91.23,2.6,160.0,113.0,129.5,80.5
2018-07-27 08:00:00,23.85,73.69,3.35,180.0,222.0,137.5,163.5
2018-07-27 09:00:00,26.1,66.6,5.1,140.0,371.5,230.0,233.0
2018-07-27 10:00:00,26.7,66.72,4.6,220.0,357.0,112.0,272.0
2018-07-27 11:00:00,27.8,63.81,4.35,205.0,732.5,553.0,265.5
2018-07-27 12:00:00,28.95,58.68,3.75,165.0,583.0,326.5,291.0
2018-07-27 13:00:00,21.32,77.9,7.65,210.0,108.5,1.5,107.0
2018-07-27 14:00:00,23.3,76.31,0.0,117.5,570.0,264.0,338.5
2018-07-27 15:00:00,25.6,68.6,2.2,100.0,644.0,505.5,241.5
2018-07-27 16:00:00,25.3,73.79,2.1,95.0,297.0,108.5,220.0
2018-07-27 17:00:00,25.55,73.88,2.1,140.0,96.5,4.5,94.5
2018-07-27 18:00:00,25.0,64.31,4.6,150.0,168.0,122.0,125.5
2018-07-27 19:00:00,23.3,71.22,6.2,190.0,101.0,205.5,61.5
2018-07-27 20:00:00,22.75,73.68,6.2,190.0,11.0,33.0,9.5
2018-07-27 21:00:00,21.7,78.5,4.1,160.0,0.0,0.0,0.0
2018-07-27 22:00:00,21.1,81.44,4.1,180.0,0.0,0.0,0.0
2018-07-27 23:00:00,21.1,81.44,3.85,175.0,0.0,0.0,0.0
2018-07-28 00:00:00,21.05,81.44,4.6,190.0,0.0,0.0,0.0
2018-07-28 01:00:00,20.6,86.66,3.6,175.0,0.0,0.0,0.0
2018-07-28 02:00:00,20.6,86.66,3.1,180.0,0.0,0.0,0.0
2018-07-28 03:00:00,20.24,89.94,4.12,206.67,0.0,0.0,0.0
2018-07-28 04:00:00,20.0,89.94,2.55,155.0,0.0,0.0,0.0
2018-07-28 05:00:00,19.7,90.2,0.75,140.0,0.0,0.0,0.0
2018-07-28 06:00:00,20.0,89.94,0.0,175.0,42.0,94.5,31.5
2018-07-28 07:00:00,20.6,89.98,1.55,210.0,186.0,359.0,89.5
2018-07-28 08:00:00,21.15,87.04,2.6,205.0,331.5,452.5,131.5
2018-07-28 09:00:00,21.7,81.0,2.1,180.0,335.5,180.0,228.5
2018-07-28 10:00:00,23.05,78.73,3.1,170.0,380.0,85.0,317.0
2018-07-28 11:00:00,23.9,76.21,3.43,193.33,463.5,101.5,378.0
2018-07-28 12:00:00,24.4,73.69,1.5,157.14,489.0,119.0,382.0
2018-07-28 13:00:00,26.4,64.79,2.35,190.0,770.5,469.5,342.5
2018-07-28 14:00:00,27.2,68.26,2.57,245.0,391.0,198.0,215.0
2018-07-28 15:00:00,22.6,78.66,3.43,176.67,374.5,130.5,268.0
2018-07-28 16:00:00,25.6,71.2,1.5,145.0,484.5,452.0,181.5
2018-07-28 17:00:00,26.15,66.75,1.8,190.0,475.0,689.0,108.5
2018-07-28 18:00:00,27.8,60.26,1.5,261.11,265.0,443.5,104.0
2018-07-28 19:00:00,25.0,73.79,2.1,280.0,124.5,383.5,52.0
2018-07-28 20:00:00,23.9,74.77,2.35,285.0,12.5,60.5,9.5
2018-07-28 21:00:00,21.7,75.58,2.1,280.0,0.0,0.0,0.0
2018-07-28 22:00:00,21.7,73.22,2.6,280.0,0.0,0.0,0.0
2018-07-28 23:00:00,21.4,72.01,3.1,280.0,0.0,0.0,0.0
2018-07-29 00:00:00,21.1,70.81,3.1,280.0,0.0,0.0,0.0
2018-07-29 01:00:00,20.0,67.91,2.1,270.0,0.0,0.0,0.0
2018-07-29 02:00:00,19.45,71.51,1.8,270.0,0.0,0.0,0.0
2018-07-29 03:00:00,17.8,80.48,0.0,298.75,0.0,0.0,0.0
2018-07-29 04:00:00,17.2,83.59,0.0,282.86,0.0,0.0,0.0
2018-07-29 05:00:00,16.95,83.56,0.0,290.0,0.0,0.0,0.0
2018-07-29 06:00:00,17.8,80.48,0.0,283.33,45.5,156.0,29.0
2018-07-29 07:00:00,20.0,70.14,2.1,280.0,191.0,430.5,77.5
2018-07-29 08:00:00,20.85,67.91,2.6,285.0,373.0,610.0,105.5
2018-07-29 09:00:00,22.8,61.41,4.6,290.0,540.5,674.0,135.5
2018-07-29 10:00:00,23.9,57.47,4.6,300.0,702.0,756.0,145.0
2018-07-29 11:00:00,24.15,54.7,4.6,310.0,796.0,732.5,184.0
2018-07-29 12:00:00,25.0,50.11,3.1,280.0,895.0,840.0,142.0
2018-07-29 13:00:00,25.6,46.5,2.6,280.0,816.5,634.0,239.5
2018-07-29 14:00:00,25.85,45.09,3.1,265.0,825.5,713.5,201.0
2018-07-29 15:00:00,26.7,43.57,3.6,230.0,712.0,606.0,228.5
2018-07-29 16:00:00,27.2,43.99,3.6,260.0,562.0,496.5,227.0
2018-07-29 17:00:00,26.95,43.78,3.6,250.0,455.0,614.5,132.0
2018-07-29 18:00:00,26.1,45.14,3.6,250.0,235.0,341.0,111.5
2018-07-29 19:00:00,23.9,53.52,3.1,280.0,124.0,384.5,52.5
2018-07-29 20:00:00,23.05,55.28,2.6,280.0,12.0,62.0,9.0
2018-07-29 21:00:00,20.6,65.43,2.1,270.0,0.0,0.0,0.0
2018-07-29 22:00:00,20.0,65.3,2.1,270.0,0.0,0.0,0.0
2018-07-29 23:00:00,19.7,66.54,2.35,270.0,0.0,0.0,0.0
2018-07-30 00:00:00,17.8,74.93,1.5,180.0,0.0,0.0,0.0
2018-07-30 01:00:00,16.7,80.33,0.0,230.0,0.0,0.0,0.0
2018-07-30 02:00:00,16.4,80.55,1.05,190.0,0.0,0.0,0.0
2018-07-30 03:00:00,16.1,83.46,0.0,210.0,0.0,0.0,0.0
2018-07-30 04:00:00,16.1,83.46,0.0,230.0,0.0,0.0,0.0
2018-07-30 05:00:00,15.85,84.82,0.0,246.0,0.0,0.0,0.0
2018-07-30 06:00:00,16.7,83.53,0.0,133.0,38.5,115.5,27.0
2018-07-30 07:00:00,18.3,81.07,0.0,20.0,159.5,288.0,84.5
2018-07-30 08:00:00,19.45,77.05,0.0,0.0,317.5,400.0,143.5
2018-07-30 09:00:00,22.8,65.9,0.0,0.0,451.5,379.5,223.5
2018-07-30 10:00:00,24.4,59.84,0.0,110.0,582.5,398.0,290.0
2018-07-30 11:00:00,25.0,54.89,1.05,140.0,659.5,353.5,364.5
2018-07-30 12:00:00,27.2,43.99,0.0,88.75,621.5,210.0,433.5
2018-07-30 13:00:00,26.7,46.8,0.0,88.33,601.0,172.0,444.5
2018-07-30 14:00:00,26.7,46.05,1.3,100.0,580.5,190.0,413.5
2018-07-30 15:00:00,26.7,48.65,3.1,210.0,413.5,81.0,349.5
2018-07-30 16:00:00,26.7,50.56,3.1,200.0,398.5,135.0,306.5
2018-07-30 17:00:00,26.4,51.47,2.6,190.0,205.5,30.5,188.5
2018-07-30 18:00:00,25.6,55.71,3.1,210.0,55.0,0.0,55.0
2018-07-30 19:00:00,24.4,62.18,2.6,220.0,13.5,0.0,13.5
2018-07-30 20:00:00,23.85,63.06,1.3,220.0,2.0,0.0,2.0
2018-07-30 21:00:00,22.8,68.47,0.0,285.0,0.0,0.0,0.0
2018-07-30 22:00:00,22.8,68.47,3.1,170.0,0.0,0.0,0.0
2018-07-30 23:00:00,22.5,69.74,1.55,170.0,0.0,0.0,0.0
2018-07-31 00:00:00,21.1,78.41,0.0,190.0,0.0,0.0,0.0
2018-07-31 01:00:00,21.1,78.41,0.0,225.0,0.0,0.0,0.0
2018-07-31 02:00:00,20.85,78.37,0.0,212.5,0.0,0.0,0.0
2018-07-31 03:00:00,20.0,81.29,2.1,200.0,0.0,0.0,0.0
2018-07-31 04:00:00,20.6,78.33,0.0,200.0,0.0,0.0,0.0
2018-07-31 05:00:00,20.3,79.81,0.0,200.0,0.0,0.0,0.0
2018-07-31 06:00:00,20.0,83.91,0.0,200.0,17.5,2.0,17.5
2018-07-31 07:00:00,21.1,78.41,1.5,200.0,91.0,29.5,82.5
2018-07-31 08:00:00,21.4,76.99,0.75,200.0,216.0,101.0,171.5
2018-07-31 09:00:00,23.3,71.22,1.5,200.0,392.0,228.5,256.0
2018-07-31 10:00:00,25.0,61.92,0.0,85.0,546.0,310.5,318.0
2018-07-31 11:00:00,26.1,58.14,1.05,106.67,629.5,298.5,381.0
2018-07-31 12:00:00,27.2,50.69,1.5,150.0,693.0,314.0,412.5
2018-07-31 13:00:00,28.9,47.7,2.6,230.0,758.5,448.5,352.5
2018-07-31 14:00:00,28.9,44.43,2.85,230.0,831.5,760.5,169.0
2018-07-31 15:00:00,29.4,37.23,4.1,200.0,758.0,784.0,136.5
2018-07-31 16:00:00,29.4,38.71,3.6,180.0,615.5,707.5,137.0
2018-07-31 17:00:00,29.15,41.59,4.9,185.0,382.0,400.5,175.5
2018-07-31 18:00:00,27.8,47.4,5.1,180.0,266.0,459.0,102.5
2018-07-31 19:00:00,26.7,54.24,3.6,170.0,98.5,214.5,58.0
2018-07-31 20:00:00,26.15,56.06,2.55,160.0,7.0,14.0,6.5
2018-07-31 21:00:00,25.0,57.74,3.6,150.0,0.0,0.0,0.0
2018-07-31 22:00:00,24.4,64.18,3.6,180.0,0.0,0.0,0.0
2018-07-31 23:00:00,23.85,66.38,3.35,175.0,0.0,0.0,0.0
2018-08-01 00:00:00,22.8,70.68,5.1,170.0,0.0,0.0,0.0
2018-08-01 01:00:00,22.2,73.3,3.6,160.0,0.0,0.0,0.0
2018-08-01 02:00:00,22.2,72.16,3.85,165.0,0.0,0.0,0.0
2018-08-01 03:00:00,21.7,73.22,3.6,180.0,0.0,0.0,0.0
2018-08-01 04:00:00,21.7,73.22,4.6,170.0,0.0,0.0,0.0
2018-08-01 05:00:00,21.4,74.59,3.85,170.0,0.0,0.0,0.0
2018-08-01 06:00:00,21.7,73.22,3.6,160.0,30.0,64.5,23.0
2018-08-01 07:00:00,22.2,73.3,3.1,173.33,124.0,149.0,87.0
2018-08-01 08:00:00,22.6,74.53,3.27,160.0,113.5,18.0,106.5
2018-08-01 09:00:00,23.3,73.5,4.1,170.0,161.5,14.0,153.5
2018-08-01 10:00:00,23.3,78.73,2.1,170.0,239.5,14.5,229.0
2018-08-01 11:00:00,23.5,80.26,2.27,170.0,176.5,6.0,171.5
2018-08-01 12:00:00,23.1,87.46,3.1,153.33,216.0,9.0,208.0
2018-08-01 13:00:00,22.8,90.14,3.77,123.33,123.5,2.5,121.0
2018-08-01 14:00:00,23.32,87.25,1.32,130.0,94.0,0.0,94.0
2018-08-01 15:00:00,24.28,84.92,1.95,156.67,265.5,28.0,243.5
2018-08-01 16:00:00,25.6,79.06,1.8,185.0,395.5,291.5,207.0
2018-08-01 17:00:00,26.13,76.57,1.0,170.0,427.5,543.5,143.5
2018-08-01 18:00:00,25.6,76.2,1.5,110.0,252.5,378.5,116.0
2018-08-01 19:00:00,25.0,81.93,2.1,170.0,52.5,53.0,41.5
2018-08-01 20:00:00,24.7,84.74,1.05,170.0,3.5,2.0,3.5
2018-08-01 21:00:00,23.9,90.22,2.85,175.0,0.0,0.0,0.0
2018-08-01 22:00:00,23.9,87.51,1.87,150.0,0.0,0.0,0.0
2018-08-01 23:00:00,23.8,88.87,1.24,206.67,0.0,0.0,0.0
2018-08-02 00:00:00,23.3,90.73,2.1,160.0,0.0,0.0,0.0
2018-08-02 01:00:00,23.9,90.22,1.5,190.0,0.0,0.0,0.0
2018-08-02 02:00:00,23.9,90.22,0.75,190.0,0.0,0.0,0.0
2018-08-02 03:00:00,23.9,87.51,2.6,190.0,0.0,0.0,0.0
2018-08-02 04:00:00,23.9,90.22,2.6,190.0,0.0,0.0,0.0
2018-08-02 05:00:00,23.6,90.48,2.85,190.0,0.0,0.0,0.0
2018-08-02 06:00:00,23.9,90.22,3.6,200.0,24.0,19.5,22.5
2018-08-02 07:00:00,23.9,87.51,3.6,210.0,98.0,113.0,68.5
2018-08-02 08:00:00,25.0,83.32,3.1,215.0,129.5,38.0,112.0
2018-08-02 09:00:00,27.8,66.94,4.1,260.0,496.0,590.0,143.5
2018-08-02 10:00:00,28.9,58.68,5.1,240.0,679.5,765.0,123.0
2018-08-02 11:00:00,28.9,56.73,4.1,260.0,609.5,306.0,354.0
2018-08-02 12:00:00,29.4,53.23,3.1,260.0,665.5,365.0,341.5
2018-08-02 13:00:00,28.9,54.79,3.1,290.0,495.0,184.0,329.0
2018-08-02 14:00:00,28.05,58.61,3.6,300.0,171.5,10.0,162.5
2018-08-02 15:00:00,28.3,58.53,2.6,220.0,269.5,31.5,245.0
2018-08-02 16:00:00,26.7,66.72,3.1,160.0,162.5,14.0,153.0
2018-08-02 17:00:00,26.4,69.23,2.6,170.0,221.0,76.0,182.5
2018-08-02 18:00:00,25.6,68.6,2.6,220.0,119.5,56.5,97.5
2018-08-02 19:00:00,26.1,66.6,1.5,130.0,15.0,0.0,15.0
2018-08-02 20:00:00,25.25,70.14,1.5,150.0,1.5,1.5,1.5
2018-08-02 21:00:00,23.9,81.79,2.6,170.0,0.0,0.0,0.0
2018-08-02 22:00:00,23.3,87.46,2.1,170.0,0.0,0.0,0.0
2018-08-02 23:00:00,23.3,87.46,2.1,165.0,0.0,0.0,0.0
2018-08-03 00:00:00,23.2,87.46,1.7,150.0,0.0,0.0,0.0
2018-08-03 01:00:00,23.3,87.46,1.8,135.0,0.0,0.0,0.0
2018-08-03 02:00:00,23.3,87.46,1.05,165.0,0.0,0.0,0.0
